batch,box,edition_seq_num,filepath,geographic_coverage,image,lccn,name,ocr,page_seq_num,page_url,place_of_publication,pub_date,publisher,score,url,id,choice
uuml_kirilenko_ver01,"[0.5783361306856851, 0.9143978842684419, 0.6980985167238544, 0.9595894514105756]",1,uuml_kirilenko_ver01/data/sn93062856/0020653574A/1900052601/0275/012_6_95.jpg,"['Colorado--Denver--Denver', 'Utah--Salt Lake--Salt Lake City']","https://chroniclingamerica.loc.gov/iiif/2/uuml_kirilenko_ver01%2Fdata%2Fsn93062856%2F0020653574A%2F1900052601%2F0275.jp2/pct:57.83,91.44,11.98,4.52/!400,400/0/default.jpg",sn93062856,The Intermountain Catholic.,"['PARAGON', 'SHOE', 'SHOP', 'Firstclass', 'Shoe', 'Repairing', 'S', '1', 'Done', 'While', 'You', 'Wait', 'S', 'Shoes', 'Made', 'to', 'Order', '<', 'DAIVID', 'MTtENDRICK', 'PrQp', 'sement', 'of', '57', 'Main', 'Street']",275,https://chroniclingamerica.loc.gov/data/batches/uuml_kirilenko_ver01/data/sn93062856/0020653574A/1900052601/0275.jp2,Salt Lake City [Utah] ;,1900-05-26,Intermountain Catholic Pub. Co.,0.9565485119819641,https://news-navigator.labs.loc.gov/data/uuml_kirilenko_ver01/data/sn93062856/0020653574A/1900052601/0275/012_6_95.jpg,532,text_only
dlc_greece_ver01,"[0.8197611453139494, 0.1112678657143803, 0.9785851529887524, 0.18775208554025424]",1,dlc_greece_ver01/data/sn83030214/00175040869/1900052701/0513/003_6_98.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_greece_ver01%2Fdata%2Fsn83030214%2F00175040869%2F1900052701%2F0513.jp2/pct:81.97,11.13,15.89,7.65/!400,400/0/default.jpg",sn83030214,New-York tribune. [volume],"['-', 'm', 'rTMpRESSER', 'parcel', 'HnirWavino', 'a^pecidlty', 'c^', 'FirilQa^tfeirGoods.', 'TEIEFKufE', '2O3*«Awscnsguw?E', 'I?', 'Wst26\'""st..', 'Mar', 'BRCAcwvy.', '""', 'SMiltius', 'guarantees', 'natural', ""'oia've"", 'to', 'last', 'all', 'summer.']",513,https://chroniclingamerica.loc.gov/data/batches/dlc_greece_ver01/data/sn83030214/00175040869/1900052701/0513.jp2,New York [N.Y.],1900-05-27,New York Tribune,0.9852200746536255,https://news-navigator.labs.loc.gov/data/dlc_greece_ver01/data/sn83030214/00175040869/1900052701/0513/003_6_98.jpg,498,text_only
in_fairmount_ver02,"[0.03874945326027581, 0.7446529739290301, 0.1520482971674534, 0.7939176615436949]",1,in_fairmount_ver02/data/sn82016350/00202191344/1860011101/0314/001_6_97.jpg,['Indiana--Vigo--Terre Haute'],"https://chroniclingamerica.loc.gov/iiif/2/in_fairmount_ver02%2Fdata%2Fsn82016350%2F00202191344%2F1860011101%2F0314.jp2/pct:3.87,74.47,11.33,4.93/!400,400/0/default.jpg",sn82016350,Wabash express. [volume],"['aWawawaawaaaaaawaaaaBawaaaaWA', 'IlIFIlT', ',', '.', ',', ',', ',', 'Mta', 'A""', 'Davte.', 'widow', 'oT', 'the', 'Itle', 'lloo.', 'Joui', 'W.', 'Davia.', 'died', 'at', ""Ceriie'.e"", 'Ind..', 'on', 'W.duadae', 'Dec.', '2lh.', 'On', 'yfiUrday', 'tnoroicg.', 'M', 'i', 'a', 'Ntfraar,', 'only', 'child', 'of', 'Atoter', 'tVuio', 'NirrvkT,', 'in', 'the', 'Mfond', 'jrar', 'of', 'her', 'a,je.', 'a', 'In', 'CharUetort', 'lit', '.o', 'th', 'Sth', 'it.', 'Jo', 'lia', 'MattoT', 'the', 'wife', 'of', 'Kari', 'MaiLot.']",314,https://chroniclingamerica.loc.gov/data/batches/in_fairmount_ver02/data/sn82016350/00202191344/1860011101/0314.jp2,"Terre-Haute, Vigo Co[unty], Ind.",1860-01-11,Thos. Dowling,0.9764665961265564,https://news-navigator.labs.loc.gov/data/in_fairmount_ver02/data/sn82016350/00202191344/1860011101/0314/001_6_97.jpg,162,text_only
dlc_perry_ver01,"[0.8564917462119043, 0.14170583270198508, 0.9732495945162122, 0.18641333529109208]",1,dlc_perry_ver01/data/sn83045462/00280600313/1930122401/0337/010_6_98.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_perry_ver01%2Fdata%2Fsn83045462%2F00280600313%2F1930122401%2F0337.jp2/pct:85.64,14.18,11.68,4.48/!400,400/0/default.jpg",sn83045462,Evening star. [volume],"['ay', '“■■■■""NNNsefc', '____', '/', 'Storage—', 'Packing', '\\', 'FRED', '(', 'M', '°vi“»', '**', 'jFor', '30', 'years', 'President', 'J', 'and', 'General', 'Maneesi', ""'of"", ""Krtett's"", 'Express', 'Co', '*', 'jls', 'NOW', 'In', 'Business', 'at', 'fCRIFfii', '904', ',othSt', 'n.w.']",337,https://chroniclingamerica.loc.gov/data/batches/dlc_perry_ver01/data/sn83045462/00280600313/1930122401/0337.jp2,"Washington, D.C.",1930-12-24,W.D. Wallach & Hope,0.9863234758377075,https://news-navigator.labs.loc.gov/data/dlc_perry_ver01/data/sn83045462/00280600313/1930122401/0337/010_6_98.jpg,861,text_only
dlc_1picasso_ver01,"[0.7513314706307871, 0.27575407662015794, 0.8670591799002587, 0.36277870048511157]",1,dlc_1picasso_ver01/data/sn83045462/00280602243/1940051101/0404/004_6_95.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_1picasso_ver01%2Fdata%2Fsn83045462%2F00280602243%2F1940051101%2F0404.jp2/pct:75.13,27.58,11.58,8.71/!400,400/0/default.jpg",sn83045462,Evening star. [volume],"['BRAND-NEW', 'HOME', '$6,450', 'If', 'you', 'liko', 'lorft', 'rooms,', 'do', 'not', 'miss', 'this', 'opportunity.', '6-room', 'home', 'on', 'larse', 'corner', 'lot.', 'All', 'rooms', 'brisht', 'and', 'eheertul.', 'Larse', 'llvir.s', 'room', 'with', 'fireplace.', '3', 'bedrooms,', 'full', 'tiled', 'bath,', 'lovely', 'kitchen.', 'F.', 'H.', 'A.', 'Approved', 'KENSINGTON', 'REALTY', 'CO.', 'Kenslnston,', 'Mi.—Kens.', '133', '•']",404,https://chroniclingamerica.loc.gov/data/batches/dlc_1picasso_ver01/data/sn83045462/00280602243/1940051101/0404.jp2,"Washington, D.C.",1940-05-11,W.D. Wallach & Hope,0.9579908847808838,https://news-navigator.labs.loc.gov/data/dlc_1picasso_ver01/data/sn83045462/00280602243/1940051101/0404/004_6_95.jpg,925,text_only
nn_isahakyan_ver01,"[0.41833992812412907, 0.04026975321724128, 0.6475318389858556, 0.554078315457696]",4,nn_isahakyan_ver01/data/sn83030193/00206539550/1890091004/0602/007_6_94.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/nn_isahakyan_ver01%2Fdata%2Fsn83030193%2F00206539550%2F1890091004%2F0602.jp2/pct:41.83,4.03,22.92,51.39/!400,400/0/default.jpg",sn83030193,The evening world. [volume],"['LONDON', 'A', 'LIVERPOOL', '88', '&', '88', 'BOWERY,', 'cor.', 'Hosier', 'St.,', 'Will', 'opon', 'tlu', 'Fall', 'sSoasou', 'witli', 'tlio', ""liiPRt'st"", 'and', ""llit('nt"", ""(toi'k"", 'of', 'l', 'ciidy-niiule', 'olothlii', ""ovi'i"", 'oxhihltod,', 'ami', 'In', 'order', 'to', 'innlco', 'our', ""opi'iiln'"", 'a', 'SUCCESS', 'Wo', '-will', 'soil', 'to-morrow', 's,ooo', ""illon'H"", 'Suits', 'in', 'Fall', 'tin', 'I', 'W.', 'liter', 'weight,', 'tailor', 'made', 'and', 'exquisitely', 'trimmed,', 'In', 'HIN;iiI3', 'ANI', 'DOtJIJIiK', 'It', 'It', 'HASTED', 'SACK', 'SUITS,', 'CUTAWAYS', 'AN)', 'PJUNCE', 'ALBERTS,', 'At', 'l$)llo50', 'ior', 'Suit.', 'Those', 'SultH', 'eanuot', 'bo', 'duplicated', 'for', 'less', 'than', 'Si()', 'to', 'Sr', 'olHowhorc.', 'FALL', 'OVERCOATS,', 'O,UU0', 'in', 'all-wool', 'goodu,', 'at', 'BUSINESS', 'SUITS,', '$4.90,', 'inndo', 'from', 'all-wool', 'got', 'd', ',', 'C', 'Pft', 'sJ', 'will', 'bo', 'Mil', 'at', 'j)Ji', 'JUJ', 'Ullll', 'S7.00', 'Per', 'Suit.', '$7.00.', '20,000', ""Boys'"", 'Suits', 'in', 'alS', 'the', 'New', 'Styles,', '$1.90,', '$2-40', 'and', 'S2-90.', 'HATS.', 'Furnishing', 'Goods,', 'sou', 'u3', 'now', 'ran', 'Undershirts', 'and', 'Drawers,', 'St.ylo', 'Derhy', 'at', 'Scarlet', 'an', 'I', 'Medicated,', '140.', 'Fall', 'Styk)', 'Silk', 'Scarfs,', '23c.', 'OPEM', 'UWTIL', '9', 'P.', 'M.', 'ii', 'Ijy', 'erjool', 'Clotlii', 'Co.,', '86', '&', '88', 'BOWERY,', 'COB,', 'HESTER', 'ST.', ""MEN'S"", 'FINE', 'SHOES', 'from', 'makr', 'towtirT,', 'akrlnic', 'tnidttloproflt.', 'Uia.', ""IS'uvt"", 'lat', 'iNw', 'iiAtierna.', 'S4,9B', 'I', 'ITT!', '$T9&']",602,https://chroniclingamerica.loc.gov/data/batches/nn_isahakyan_ver01/data/sn83030193/00206539550/1890091004/0602.jp2,"New York, N.Y.",1890-09-10,[publisher not identified],0.9436596035957336,https://news-navigator.labs.loc.gov/data/nn_isahakyan_ver01/data/sn83030193/00206539550/1890091004/0602/007_6_94.jpg,476,text_only
dlc_2kandinsky_ver01,"[0.552280232057733, 0.04510746125252016, 0.9576227737685381, 0.9504665448588709]",1,dlc_2kandinsky_ver01/data/sn83045462/00280606303/1950042301/0182/001_6_99.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_2kandinsky_ver01%2Fdata%2Fsn83045462%2F00280606303%2F1950042301%2F0182.jp2/pct:55.22,4.52,40.54,90.54/!400,400/0/default.jpg",sn83045462,Evening star. [volume],"['Want', 'a', 'tip', 'about', 'high', 'prices', 'for', 'nail', 'polish', 'and', 'lipstick?', 'A/O', 'A/eea', '70', 'PAY', 'PM—', '_A/OT', 'anymore!', 'Have', 'you', 'looked', 'in', 'vain', 'for', 'nail', 'polish', 'that', ""won't"", 'chijMMP', 'flake...', 'tried', 'one', 'high-priced', 'brand', 'after', 'another?', 'Then', 'here', 'is', 'thrilling', 'news...', 'This', 'is', 'the', 'true', 'story', 'of', 'an', 'amaz', 'ing', 'new', 'miracle-wear', 'ingredient', 'called', 'Enamelon.', 'It’s', 'found', 'only', 'in', 'new', 'low', 'priced,', 'luxury', 'Cutex', 'and', 'it’s', 'guaranteed*', 'to', 'give', 'incredible', 'wear...to', 'last', 'longer,', 'chip', 'less', 'than', 'your', 'high-priced', 'polish.', 'And', 'new,', 'miracle-wear', 'Cutex', 'is', 'so', 'pure...', 'even', 'women', 'with', 'skins', 'so', 'sensitive', 'they', 'cannot', 'use', 'other', 'polishes', 'state', 'they', 'can', 'safely', 'use', 'new', 'Cutex.', 'Thirteen', 'luscious', 'shades,', 'in', 'cluding', 'the', 'new', 'prize-winning', 'Spring', 'shade—Prize', 'Posy.', 'New', 'Cutex', '10#;', 'de', 'luxe', 'Nail', 'Bril', 'liance', 'size,', '25#.', 'Better', 'lipstick,', 'too...', 'the', 'new', 'matching', 'Cutex', 'Color', 'genic', 'Lip', 'stick', '...now', 'made', 'by', 'an', 'exclusive', 'Cutex', 'electronic', 'process.', 'Unbe', 'lievable', 'lustre...and', 'color-fast.', 'Won’t', 'bleed,', 'cake', 'or', 'wear', 'off', 'like', 'so', 'many', 'high-priced', 'lip', 'sticks.', 'Only', '49#.', 'Also', 'nev^«C#', 'size.', 'Prices', 'plus', 'tax.', 'SPECIAL', 'VALUE', 'PACKAGE', 'A', 'gay', 'Prize', 'Posy', 'Flower', 'Pot...', 'which', 'includes', 'Cutex', 'de', 'luxe', 'Nail', 'Brilliance', 'in', 'new', 'Prize', 'shade,', 'matching', 'Lipstick', 'Finger', 'Rest.', 'Only', '79^.']",182,https://chroniclingamerica.loc.gov/data/batches/dlc_2kandinsky_ver01/data/sn83045462/00280606303/1950042301/0182.jp2,"Washington, D.C.",1950-04-23,W.D. Wallach & Hope,0.9940872192382812,https://news-navigator.labs.loc.gov/data/dlc_2kandinsky_ver01/data/sn83045462/00280606303/1950042301/0182/001_6_99.jpg,1013,visual
hihouml_eel_ver01,"[0.7173513781883029, 0.8770446329214849, 0.8424794796427248, 0.9664038659542493]",1,hihouml_eel_ver01/data/sn85047165/00294552224/1900092701/0386/004_6_94.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_eel_ver01%2Fdata%2Fsn85047165%2F00294552224%2F1900092701%2F0386.jp2/pct:71.73,87.71,12.52,8.94/!400,400/0/default.jpg",sn85047165,The Honolulu republican. [volume],"['F.', 'W.', 'Makinney', 'Searcher', 'of', 'Records', 'AhettMta', 'and', 'Certlcates', 'of', 'Tttie', 'OaTrfBlly', 'Prepared', 'MoMy', 'to', 'Loan', 'oa', 'Rmi', 'lauto']",386,https://chroniclingamerica.loc.gov/data/batches/hihouml_eel_ver01/data/sn85047165/00294552224/1900092701/0386.jp2,"Honolulu, T.H.",1900-09-27,R. Grieve Pub. Co.,0.9476518034934998,https://news-navigator.labs.loc.gov/data/hihouml_eel_ver01/data/sn85047165/00294552224/1900092701/0386/004_6_94.jpg,533,text_only
mimtptc_chelsea_ver01,"[0.06284522670263062, 0.8897979697649319, 0.2102095524045023, 0.948981958348186]",1,mimtptc_chelsea_ver01/data/sn85038709/00415669306/1900072701/0160/014_6_92.jpg,['Michigan--Gratiot--Alma'],"https://chroniclingamerica.loc.gov/iiif/2/mimtptc_chelsea_ver01%2Fdata%2Fsn85038709%2F00415669306%2F1900072701%2F0160.jp2/pct:6.28,88.98,14.74,5.92/!400,400/0/default.jpg",sn85038709,Alma record.,"['CASTOR', 'I', 'A', 'For', 'Infants', 'and', 'Children.', 'The', 'Kind', 'You', 'Have', 'Always', 'Bought', 'Dears', 'the', 'Signature']",160,https://chroniclingamerica.loc.gov/data/batches/mimtptc_chelsea_ver01/data/sn85038709/00415669306/1900072701/0160.jp2,"Alma, Mich.",1900-07-27,Miss C.M. Fleming,0.9255985617637634,https://news-navigator.labs.loc.gov/data/mimtptc_chelsea_ver01/data/sn85038709/00415669306/1900072701/0160/014_6_92.jpg,499,text_only
iahi_electabuzz_ver01,"[0.18821539719510874, 0.7749967062869645, 0.31327828529314383, 0.9239510538632912]",1,iahi_electabuzz_ver01/data/sn87058348/00279529376/1860112701/0507/000_6_97.jpg,['Iowa--Buchanan--Independence'],"https://chroniclingamerica.loc.gov/iiif/2/iahi_electabuzz_ver01%2Fdata%2Fsn87058348%2F00279529376%2F1860112701%2F0507.jp2/pct:18.82,77.5,12.51,14.9/!400,400/0/default.jpg",sn87058348,The Buchanan County guardian.,"['\\10', 'X\\\\', 'JT.', 'GILBERT,', 'NOTARIAL', 'PRISSBS,', 'voi', 'W8', 'coy', 'PASSES,', ""\\T0ER'S"", 'PEI', 'WING', 'ITC,', 'BBWIT', 'PRINT', 'PAPER,', 'COUNTY', 'BUNK', 'BOOKS,', ""ARTISIS'"", 'MATERIALS,', 'SBEBT', 'MCSIO', 'and', 'MUSICAL', 'I.VSTKLXm', 'DUBUQUE,', 'IOWA.', 'NVbelenle', 'Agtst', 'for', 'Kdectlc', 'N', 'Series', 'n.', 'of', 'School', 'Books', '-Good', 'Cotton', 'Rags', 'Ukca', 'in', 'Exchange', 'fa', 'torcbaiidUe.', 'Furniture', 'in', 'Exchange', 'Tor']",507,https://chroniclingamerica.loc.gov/data/batches/iahi_electabuzz_ver01/data/sn87058348/00279529376/1860112701/0507.jp2,"Independence, Buchanan County, Iowa",1860-11-27,Rich & Jordan,0.9726282954216003,https://news-navigator.labs.loc.gov/data/iahi_electabuzz_ver01/data/sn87058348/00279529376/1860112701/0507/000_6_97.jpg,163,visual
dlc_noone_ver01,"[0.032818297636673745, 0.35320519583565846, 0.14868775820402505, 0.40251621791294645]",1,dlc_noone_ver01/data/sn83045462/00280600301/1930040801/0343/003_6_98.jpg,['District of Columbia--Washington'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_noone_ver01%2Fdata%2Fsn83045462%2F00280600301%2F1930040801%2F0343.jp2/pct:3.28,35.33,11.59,4.94/!400,400/0/default.jpg",sn83045462,Evening star. [volume],"['1,', 'ATLANTIC', 'CITY.', 'N,J-', '|', 'established', '(or', 'sixty', 'years.', 'On', 'Ocean', 'and', 'Boardwalk', '1', 'New—Fireproof—Modern', 'I', 'damn', 'Wtlur', 'J.', 'Stmbj,', 'ha', '£']",343,https://chroniclingamerica.loc.gov/data/batches/dlc_noone_ver01/data/sn83045462/00280600301/1930040801/0343.jp2,"Washington, D.C.",1930-04-08,W.D. Wallach & Hope,0.984480619430542,https://news-navigator.labs.loc.gov/data/dlc_noone_ver01/data/sn83045462/00280600301/1930040801/0343/003_6_98.jpg,860,text_only
dlc_ambrosia_ver01,"[0.42183654605464915, 0.3542193906527039, 0.9663874183482581, 0.9903349747894503]",1,dlc_ambrosia_ver01/data/sn83030313/00271744080/1920012801/0773/003_6_99.jpg,['New York--New York--New York'],"https://chroniclingamerica.loc.gov/iiif/2/dlc_ambrosia_ver01%2Fdata%2Fsn83030313%2F00271744080%2F1920012801%2F0773.jp2/pct:42.18,35.43,54.46,63.62/!400,400/0/default.jpg",sn83030313,The New York herald. [volume],"['NEW', 'ISSUE', 'WlCKM', 'Entitled', 'to', 'cumulate', 'vomb<T', '1.', 'Jfa.vtnv', ']', 'liquidation.', 'Rfdioni', 'Old', 'Colony', 'Trust', 'Cot', 'Boston', 'and', 'The', 'E<|', 'Firat', 'Me', 'Firat', 'Pr', 'Commoi', 'divid', 'annui', 'Comrao', 'From', 'a', 'letter', 'of', 'M', 'BUSINESS:', 'Th<', 'screening,', 'win', 'Company,', 'an', 'and', 'changir', 'independent', 'a', 'of', 'production', 'mercial', 'record', 'MANAGEMENT', 'larger', 'unit*', 'of', 'SALES:', 'The', 'ave', 'April', '1,', '|0|?', 'estimated', 'that', 'PROFITS:', 'Tlie', '<', '*', 'depreciation', 'a', 'i', 'tirst', 'mortgage', 'Stock.', 'From', 'estimated', 'that', 'ASSETS:', 'The', 'fa', 'amount', 'to', '$9', 'excess', 'of', '$32', 'First', 'Preferrec', 'SINKING', 'FUND', 'is', 'estimated', 'tc', 'I', 'Couns', 'Naphen', '&', 'Tho', '1', '*ourc<', 'M', '$7,50i', 'are', 'Spencer', 'A', 'MASSACHUSETT', 'First', 'Preferred', 'Sto', ',', '<', 'dividends*', 'at', 'the', 'rr.to', 'of', ""S'r"", 'p.-r', 'an', 'nun', 'reference', 'over', 'tin', ""t'l;u"", 's', '.\\', ""t'nmmon"", ""Mh'ire"", 'able', 'as', 'a', 'whole,', 'or', 'In', 'part', 'for', 'sinking', 'fu;', 'npany,', 'Boston,', 'and', 'Mercantile', 'Trest', ""t'omp"", '[Ultabh', ""'J'ru.-t"", 'Company', 'of', 'New', 'York,', ""No'"", 'CAPITAL', '(After', 'giving', 'effect', '>rtgage', '7%', 'Sinking', 'Fund', 'Gold', 'Bond*..', '.', 'eferred', 'Stock,', '8%', 'Cumulative', 'a', 'Shore*,', 'Class', 'A,', 'entitled', 'to', 'cumulative', 'ends', 'at', 'the', 'rate', 'of', '$4', 'per', 'share', 'per', 'm,', 'but', 'no', 'more', 'n', 'Shares', 'The', 'Class', 'V', 'Common', 'Sha', 're', 's', 'and', 't^e', 'C', 'to', 'assets,', 'and', 'nave', 'a', 'nominal', 'or', 'pa', '.Massachusetts', 'laws', 'a', 'nominal', 'or', 'par', 'r.', 'T.', '//.', ""JViclfn'irc."", 'Jr.,', 'n-c', 'summarize', 'Clinton-Wright', 'Wire', 'Company,', 'one', 'c', 'netting,', 'wire', 'fences,', 'wire', 'hardware', 'ar', 'i', ':', 'i', 'wiiciipitc', 'iMtiiiu', '1', '.il', 'l', ""ur'"", 'I', 'ui', 'pirun,', 'MCC', 'lg', 'its', 'name', 'to', 'Wick', 'wire', 'Spencer', 'Steel', 'nd', 'self-contained,', 'with', 'complete', 'and', 'n', 'and', 'manufacture', 'in', 'the', 'steel', 'wire', 'bus', 'of', 'more', 'than', 'fifty', 'years.', 'The', 'Board', 'of', 'Directors', 'will', 'incluc', 'the', 'constituent', 'companies.', 'rage', 'annual', 'sales', 'of', 'the', 'merged', 'comf', 'have', 'been', 'over', '$21,300,000.', 'Curr', 'the', 'sales', 'for', '1920', 'will', 'be', 'in', 'excess', 'of', 'average', 'arfnual', 'net', 'profits', 'for', 'these', 'thr', 'nd', 'Federal', 'taxes,', 'have', 'aggregated', '$3,^', 'bonds,', 'being', '$2,597,049,', 'or', '4.33', 'tin', 'these', 'profits', 'there', 'has', 'been', 'charged', 'fo', 'the', 'profits', 'for', '1920', 'will', 'show', 'a', 'subs!', ',ed', 'assets', 'are', 'appraised', 'at', 'a', 'sound', 'vah', '.564,302,', 'or', 'over', '$127', 'for', 'each', 'sha', '.500,000,', 'the', 'balance,', 'after', 'deducting', 'i', 'Stpck.', 'The', 'Articles', 'of', 'Incorporation', 'prov', 'i', 'retire', 'the', 'entire', 'present', 'issue', 'within', '2', 'WE', 'RECOMMEND', 'THIS', 'PREFERR', 'Price', '99', 'and', 'ac<', 'ntfrim', 'receipt*', 'of', 'the', 'Guaranty', 'Tru?t', '(', '^changeable', 'for', 'the', 'definitive', 'share*,', 'wh<', 'E.', 'H.', 'RoIIii', 'elman', '&', 'Co.', ':', 'Co.', 'Mercli', 'Information', 'and', 'stattatic*', 'contained', 'in', 't', '??', 'that', 'we', 'deem', 'reliable.', 'And,', 'although', 'no', '0,000', 'Steel', 'Corpo', 'S', 'CORPORATION', '_1_', 'O', 'rrf', 'r>', '1', '.*', 'ck,', '070', 'v^umuiaiive', '1.', 'payable', 'quarterly', 'February', '1-', 'May', '1.', 's', 'and', 'the', 'Common', 'S', 'hareu', 'at*', 'to', 'dividends', '.', '.11I,', 'by', 'lot,', 'a!', 'I', '10', 'and', 'm-', 'rued', 'dividend*,', 'on', 'any.', 'N-w', 'York,', 'Tra', 'offer', 'Agent*.', 'First', 'w', 'York', 'llegtstrar*.', ""1'ar"", 'value,', '$100.', 'IZATION', 'to', 'this', 'financing)', 'Authorized', 'Outstan', '$30,000,000', '$', '12.50C', '7,500,000', '7.50C', '80,000', 'sh.', '80.00C', '250,000', 'sh.', '250,000', 'nmmon', 'Shares', 'are', 'of', 'equal', 'statu*', '??', 'r', 'value', 'of', '$.*>', 'a', 'share', 'a.s', 'under', 'value', 'of', 'at', 'b', 'ast', '$5', 'a', 'she', 're', 'U', 'required.', 'as', 'follows:', 'of', 'the', 'largest', 'manufacturers', 'of', 'wire,', 'id', 'wire', 'specialties,', 'is', 'merging', 'with', 'the', '1', 'ingots,', 'wire', 'rods', 'and', 'other', 'high-grade', 'st', 'Corporation,', 'thus', 'forming', 'a', 'large', 'and', 'ii', 'lodem', 'plants', 'in', 'which', 'will', 'be', 'carried', 'for', 'iness.', 'The', 'constituent', 'companies', 'have', 'fe', 'the', 'men', 'who', 'were', 'responsible', 'for', 'the', '>anirs', 'in', 'the', 'last', 'three', 'fiscal', 'years', 'en<', 'ent', 'sales', 'are', 'at', 'the', 'rale', 'of', 'over', '$30', '$35,000,000.', 'ee', 'years,', 'after', 'adequate', 'maintenance', 'cl', '172,049,', 'the', 'balance,', 'after', 'deducting', 'in', 'nes', 'the', 'annual', 'dividend', 'requirement', 'of', 'tl', 'r', 'depreciation', 'the', 'average', 'amount', 'of', '!', 'tantial', 'increase.', 'jc', 'of', '$20,117,000.', 'The', 'net', 'quick', 'a', 're', 'of', 'First', 'Preferred', 'Stock.', 'The', 'total', 'the', 'first', 'mortgage', 'bonds,', 'being', '$267', 'f', 'ide', 'an', 'annual', 'sinking', 'fund,', 'commencing', '0', 'years.', 'ED', 'STOCK', 'FOR', 'INVESTMENT', 'crued', 'dividend', '""ompuny', 'of', 'Now', 'York', 'will', 'be', 'isaued,', 'en,', 'a*,', 'and', 'if', 'iaaucd', 'and', 'delivered', 'to', 'ua.', 'IS', '&', 'Sons', 'Spencer', 'Trask', '&', 'lants', 'Securities', 'Cor', '(of', 'Worcester)', 'his', 'advertisement', 'havo', 'been', 'obtained', 'frt', 'it', 'KuaranteeU,', 'ara', 'accepted', 'by', 'ui-', 'a?', 'atcuca', 'ration', 'August', '1', 'end', 'No?', 'm(J', 'as', 'to', 'assets', 'i.t', 'tour', ""weeks'"", 'notice.', '.National', 'Hank', 'of', 'ding', '1,000', ""'"", '1,000', '.', 'h.', ""'("", 'wire', 'rope,', 'wire', ';', 'Wick', 'wire', 'Steel', 'eel', 'wire', 'products,', 'oportant', 'industry,', 'ward', 'all', 'the', 'steps', 'an', 'average', 'com', 'building', 'up', 'of', 'the', 'Jtd', 'on', 'or', 'before', '1,000.000.', 'It', 'is', 'barges', 'but', 'before', 'iterest', 'on', 'the', 'new', 'ie', 'First', 'Preferred', '?602,597.', 'It', 'is', 'ssets,', 'as', 'audited,', 'net', 'assets', 'are', 'in', 'or', 'each', 'share', 'of', ';', 'in', '1923,', 'which', 'CO.', 'poration', 'am', 't*']",773,https://chroniclingamerica.loc.gov/data/batches/dlc_ambrosia_ver01/data/sn83030313/00271744080/1920012801/0773.jp2,New York [N.Y.],1920-01-28,James Gordon Bennett,0.9958816766738892,https://news-navigator.labs.loc.gov/data/dlc_ambrosia_ver01/data/sn83030313/00271744080/1920012801/0773/003_6_99.jpg,708,text_only
iune_columnist_ver01,"[0.8443419432724922, 0.04626943009145413, 0.9727546447536699, 0.1330662251847036]",1,iune_columnist_ver01/data/sn92053943/00295873553/1880050801/0027/001_6_97.jpg,['Illinois--Rock Island County--Rock Island'],"https://chroniclingamerica.loc.gov/iiif/2/iune_columnist_ver01%2Fdata%2Fsn92053943%2F00295873553%2F1880050801%2F0027.jp2/pct:84.43,4.63,12.85,8.68/!400,400/0/default.jpg",sn92053943,The Rock Island Argus.,"[""HAMILTON'S"", 'CHEMICAL', 'EYE', 'SALVE', 'A', 'never', 'falling', 'remedy', 'for', 'DISEASES', 'OF;', 'THE', 'EYE!', ""CurCsWak'"", 'and', 'sore', 'Eyes.""', '-', '""\'', 'Cures', 'inflammation', 'in', 'every', 'stage', 'however', ',', '.', 'Cures', 'Granulation', 'of', 'the', 'Lid.', 'ver', 'hAi-', 'Cures', 'Ulceration', 'of', 'the', 'Lachryma,', 'Glands', 'c', 'Every', 'box', 'warranted.', 'Can', 'be', 'used', 'in', ""'.n"", '.,,', '.', 'without', 'injuiy', 'to', 'the', 'eye.', '1', "",1K'"", 'PILES', 't', 'PILES', '1', 'PILES', 'I', 'It', 'Is', 'a', 'certain', 'and', 'positive', 'care', 'forPilep', 'sr', 'M', 'by', 'John', 'Bengston,', 'fltock', 'Island,', 'and', 'at', 'Wtu.u', 'sale', 'by', 'Fuller', 'Fuller,', 'Chicago.', '""', '11016']",27,https://chroniclingamerica.loc.gov/data/batches/iune_columnist_ver01/data/sn92053943/00295873553/1880050801/0027.jp2,"Rock Island, Ill.",1880-05-08,[publisher not identified],0.9713754653930664,https://news-navigator.labs.loc.gov/data/iune_columnist_ver01/data/sn92053943/00295873553/1880050801/0027/001_6_97.jpg,358,text_only
